modality,wavelength,importance
hsi_satellite,1185.398,0.0004298507502649434
hsi_satellite,1196.1748,0.00043678351525672395
hsi_satellite,1207.1149,0.00037940506709565214
hsi_satellite,1217.6959,0.0003985880056283167
hsi_satellite,1228.9989,0.0003961803734575722
hsi_satellite,1240.0568,0.00038918014048254724
hsi_satellite,1250.7955,0.00035671547964774504
hsi_satellite,1262.3344,0.00038076457920209304
hsi_satellite,1273.3064,0.0003838508756399059
hsi_satellite,1284.2795,0.0004236861815684623
hsi_satellite,1295.1967,0.000395221410497039
hsi_satellite,1306.0472,0.0004232572073053065
hsi_satellite,1317.0177,0.0004268602650242709
hsi_satellite,1328.0897,0.0005567066587421262
hsi_satellite,1338.9463,0.0031233323673180826
hsi_satellite,1349.599,0.0006826267976503054
hsi_satellite,1360.8427,0.0006958066208476783
hsi_satellite,1372.719,0.0007000481916801834
hsi_satellite,1383.0083,0.0006924904102273068
hsi_satellite,1394.5247,0.0006897690354855613
hsi_satellite,1405.3883,0.0007240472644505794
hsi_satellite,1416.3103,0.0007110580993710266
hsi_satellite,1427.1056,0.0006994972644501173
hsi_satellite,1438.1699,0.0007456472925197984
hsi_satellite,1448.9209,0.0009309441164823524
hsi_satellite,1459.0675,0.000991738665497583
hsi_satellite,1469.7003,0.0007397242996203129
hsi_satellite,1480.6201,0.0005564575463802494
hsi_satellite,1491.1978,0.00047242766885410587
hsi_satellite,1501.7793,0.0004450574747139261
hsi_satellite,1512.4137,0.0004506559958440983
hsi_satellite,1523.0071,0.00044682877002898125
hsi_satellite,1533.5645,0.00042664848154278564
hsi_satellite,1544.0302,0.0004181672189222464
hsi_satellite,1554.5801,0.00041181115814095166
hsi_satellite,1565.1215,0.00040066089215073036
hsi_satellite,1575.3931,0.00038960769958500043
hsi_satellite,1585.6315,0.0003950623281231074
hsi_satellite,1595.9795,0.0004090532549725651
hsi_satellite,1606.2433,0.00040640396920323796
hsi_satellite,1616.584,0.0004140563289488955
hsi_satellite,1626.7812,0.0004174214153860337
hsi_satellite,1636.8546,0.0004168648863737671
hsi_satellite,1646.9728,0.0004102018830222505
hsi_satellite,1656.7723,0.00039550519284802074
hsi_satellite,1666.9666,0.00039443374506684613
hsi_satellite,1677.1246,0.00038676037684375216
hsi_satellite,1687.1718,0.0003860465901098454
hsi_satellite,1697.0093,0.0003790410587238474
hsi_satellite,1706.8075,0.0003812378604652471
hsi_satellite,1716.5975,0.00039171933466583916
hsi_satellite,1726.4375,0.00041275884762612564
hsi_satellite,1736.2556,0.00040353992174307674
hsi_satellite,1745.9294,0.00040651545298983367
hsi_satellite,1755.549,0.00043195884085871385
hsi_satellite,1765.2532,0.0004438629997944851
hsi_satellite,1774.9093,0.0004578649911529679
hsi_satellite,1784.4419,0.000587570648851478
hsi_satellite,1793.6891,0.0006341444660639691
hsi_satellite,1803.366,0.0006586539272375737
hsi_satellite,1812.8206,0.0006840101327687466
hsi_satellite,1822.1488,0.0006871143540118651
hsi_satellite,1831.7412,0.0007666478457912259
hsi_satellite,1841.0494,0.0007243577212393166
hsi_satellite,1850.2787,0.000683156071785064
hsi_satellite,1859.2976,0.0007289139983968592
hsi_satellite,1868.0181,0.0006817982388038962
hsi_satellite,1878.4633,0.0006804528036617236
hsi_satellite,1886.8109,0.0006685203042344852
hsi_satellite,1895.8464,0.0007884509560101986
hsi_satellite,1904.6282,0.0008546464485959546
hsi_satellite,1914.0479,0.0009421915969538219
hsi_satellite,1923.0891,0.0010090973059955757
hsi_satellite,1931.9916,0.0010861232323557816
hsi_satellite,1940.8306,0.001334729086468946
hsi_satellite,1949.639,0.0028128422812448905
hsi_satellite,1958.3706,0.0005190231165136079
hsi_satellite,1967.059,0.000550063776787356
hsi_satellite,1975.7814,0.0005606512500728434
hsi_satellite,1984.5479,0.0005541296657434905
hsi_satellite,1993.2886,0.002119225425367969
hsi_satellite,2001.8428,0.001026755523145281
hsi_satellite,2010.4103,0.0006073511572803815
hsi_satellite,2019.0496,0.00045879645424073013
hsi_satellite,2027.476,0.00044890761584859626
hsi_satellite,2035.9952,0.00040045728765938747
hsi_satellite,2044.4224,0.00037460007936258324
hsi_satellite,2052.7573,0.00036754779502777573
hsi_satellite,2061.138,0.0004236177265430022
hsi_satellite,2069.5388,0.00038217829134377224
hsi_satellite,2077.7517,0.00038922132894929655
hsi_satellite,2086.1008,0.00044457615544376097
hsi_satellite,2094.4077,0.0004333006405508891
hsi_satellite,2102.548,0.0003890589472771822
hsi_satellite,2110.8167,0.00039610328582078476
hsi_satellite,2118.9553,0.00041977538263094076
hsi_satellite,2127.094,0.0004202421662191758
hsi_satellite,2135.2354,0.00041100429081155466
hsi_satellite,2143.2258,0.0004492871672497895
hsi_satellite,2151.1257,0.0005018359164531576
